,AL,Random,Batch
0,0.9298245614035088,0.9263157894736842,0.9473684210526315
1,0.9401408450704225,0.9084507042253521,0.954225352112676
2,0.9157894736842105,0.9017543859649123,0.9614035087719298
3,0.9295774647887324,0.9330985915492958,0.9436619718309859
4,0.9087719298245615,0.9087719298245615,0.9473684210526315
5,0.9471830985915493,0.9190140845070423,0.9507042253521126
6,0.9368421052631579,0.9333333333333333,0.9719298245614035
7,0.9154929577464789,0.9154929577464789,0.9436619718309859
8,0.9473684210526315,0.9298245614035088,0.9543859649122807
9,0.926056338028169,0.9225352112676056,0.9612676056338029
